日志最新编号,X,Y,WGS84_lng,WGS84_lat
20201201BTJD019,114.087488034468,22.6575948230061,114.07584065062474,22.65442707296517
20201201BTJD021,114.073459006785,22.6502736958427,114.06178489654393,22.647286596335203
20201201BTJD022,114.072804754231,22.6254055657061,114.06111272560399,22.62242406085976
20201201BTJD023,114.067866729457,22.6188138394132,114.05616957455875,22.61585720739483
20201201BTJD024,114.041003051694,22.6649359862376,114.02942102815057,22.66177113313394
20201201BTJD025,114.073459006785,22.6502736958427,114.06178489654393,22.647286596335203
20201201BTJD026,114.073459006785,22.6502736958427,114.06178489654393,22.647286596335203
20201201BTJD028,114.061389647086,22.6361262034249,114.04971818033133,22.6331700588906
20201201BTJD029,114.06411662632,22.6301510806248,114.05243461482593,22.627199406115302
20201201BTJD030,114.069824706551,22.6248627223102,114.05813210870761,22.621898908458753
20201201BTJD031,114.069824706551,22.6248627223102,114.05813210870761,22.621898908458753
20201201BTJD032,114.069603719905,22.6296487492287,114.05791575959155,22.626686097318334
20201201BTJD034,114.066761684476,22.6264869194518,114.05507269508024,22.62353321508358
20201201BTJD035,114.066761684476,22.6264869194518,114.05507269508024,22.62353321508358
20201201BTJD036,114.064716717399,22.6386490383021,114.0530410149606,22.635697515144493
20201201BTJD037,114.064716717399,22.6386490383021,114.0530410149606,22.635697515144493
20201201BTJD039,114.077605898436,22.6381715128563,114.06592945274744,22.635146141502148
20201201BTJD041,114.068952668701,22.6306257955122,114.05726591016389,22.627665877038133
20201201BTJD044,114.06411662632,22.6301510806248,114.05243461482593,22.627199406115302
20201201BTJD045,114.084255906313,22.6254443700587,114.07258140810575,22.622330436519796
20201201BTJD046,114.084255906313,22.6254443700587,114.07258140810575,22.622330436519796
20201201BTJD047,114.084255906313,22.6254443700587,114.07258140810575,22.622330436519796
20201201BTJD048,114.114789079094,22.6359197186861,114.10323477106914,22.632314417603506
20201201BTJD050,114.066320651253,22.6240419439304,114.05462979648703,22.621088907772037
20201201BTJD051,114.244177922382,22.7127600919297,114.23288240302627,22.709250952723927
20201201BTJD052,114.244177922382,22.7127600919297,114.23288240302627,22.709250952723927
20201201BTJD053,114.055846123472,22.670021450892,114.04419266965614,22.66703075660884
20201201BTJD054,114.048930908367,22.6521813037808,114.03731114958954,22.649127480266127
20201201BTJD055,114.077261801369,22.6281664190293,114.06557612772095,22.625144697372015
20201201BTJD056,114.068999358139,22.5664269112188,114.05731181666778,22.56347429428764
20201201BTJD057,114.069603719905,22.6296487492287,114.05791575959155,22.626686097318334
20201220LLJY001,114.002416911755,22.5928331633895,113.99097647667566,22.589370443297437
20201220LLJY002,114.002416911755,22.5928331633895,113.99097647667566,22.589370443297437
20201220LLJY004,114.002416911755,22.5928331633895,113.99097647667566,22.589370443297437
20201220LLJY007,114.002416911755,22.5928331633895,113.99097647667566,22.589370443297437
20201220LLJY008,114.002416911755,22.5928331633895,113.99097647667566,22.589370443297437
20201220LLJY009,114.002416911755,22.5928331633895,113.99097647667566,22.589370443297437
20201220LLJY010,114.002416911755,22.5928331633895,113.99097647667566,22.589370443297437
20201220LLJY011,114.002416911755,22.5928331633895,113.99097647667566,22.589370443297437
20201220LLJY015,114.002416911755,22.5928331633895,113.99097647667566,22.589370443297437
20201220LLJY016,114.002416911755,22.5928331633895,113.99097647667566,22.589370443297437
20201220LLJY017,114.002416911755,22.5928331633895,113.99097647667566,22.589370443297437
20201220LLJY018,114.002416911755,22.5928331633895,113.99097647667566,22.589370443297437
20201220LLJY019,114.002416911755,22.5928331633895,113.99097647667566,22.589370443297437
20201220LLJY020,114.002416911755,22.5928331633895,113.99097647667566,22.589370443297437
20201220LLJY021,114.002416911755,22.5928331633895,113.99097647667566,22.589370443297437
20201220LLJY022,114.002416911755,22.5928331633895,113.99097647667566,22.589370443297437
20201220LLJY023,114.002416911755,22.5928331633895,113.99097647667566,22.589370443297437
20201220LLJY024,114.002416911755,22.5928331633895,113.99097647667566,22.589370443297437
20201220LLJY025,114.002416911755,22.5928331633895,113.99097647667566,22.589370443297437
20201220LLJY026,114.002416911755,22.5928331633895,113.99097647667566,22.589370443297437
20201220LLJY027,114.002416911755,22.5928331633895,113.99097647667566,22.589370443297437
20201220LLJY028,114.002416911755,22.5928331633895,113.99097647667566,22.589370443297437
20201220LLJY029,114.002416911755,22.5928331633895,113.99097647667566,22.589370443297437
20201221BAZXQ002,113.897563848395,22.5666913963662,113.88624324068437,22.563454799488603
20201221BAZXQ003,113.895751897823,22.5558433621279,113.88444364883652,22.552592467580077
20201221BAZXQ004,113.896940850445,22.5590923423427,113.88562879433181,22.55585167790248
20201221BAZXQ005,113.894860820618,22.5688524956055,113.88353915775323,22.5655903618532
20201221BAZXQ006,113.896940850445,22.5590923423427,113.88562879433181,22.55585167790248
20201221BAZXQ007,113.893675800376,22.5638215049814,113.88235968518883,22.560551768778552
20201221BAZXQ008,113.90687194936,22.5627123994443,113.8955408521719,22.559600265363102
20201221BAZXQ009,113.896674854816,22.5650564032174,113.88535661569418,22.561811473533304
20201221BAZXQ010,113.904411013767,22.5955687080253,113.89306021252074,22.59241114247506
20201221BAZXQ012,113.90281995959,22.5797985396743,113.89147971450959,22.576621610356987
20201221BAZXQ013,113.897563848395,22.5666913963662,113.88624324068437,22.563454799488603
20201221BAZXQ014,113.988290652152,22.5661905284404,113.97687898191018,22.562912755795278
20201221BAZXQ015,113.884937599421,22.5661600299448,113.87361003043947,22.562860130048577
20201221BAZXQ016,113.898866930096,22.556541263785,113.8875558398899,22.55332148556796
20201221BAZXQ017,113.901559838952,22.5652683401686,113.89023625015153,22.562078731061263
20201221BAZXQ018,114.044018971424,22.5724855602268,114.03240293497464,22.569374268466333
20201221BAZXQ019,113.874173755825,22.5858413654446,113.8627943656079,22.582591599253465
20201221BAZXQ021,113.905479924243,22.5657584044258,113.89414863628001,22.562623909799182
20201221BAZXQ022,113.879432723014,22.5854182663694,113.86807312555996,22.582129383045466
20201221BAZXQ023,113.989676783009,22.5431228279153,113.97828552875319,22.539826648678275
20201221BAZXQ024,113.876791651609,22.5773183703306,113.86542914482786,22.57404849472379
20201221BAZXQ025,113.895481771394,22.5604914051979,113.88416896309897,22.55723690971745
20201221BAZXQ026,113.880801552686,22.5684742593201,113.86946132751633,22.56518344318139
20201221BAZXQ027,113.987625728491,22.5654045331667,113.97621455671752,22.562138742361718
20201221BAZXQ028,113.871552746595,22.5834493795651,113.86016323358918,22.580227344801777
20201221BAZXQ029,113.901559838952,22.5652683401686,113.89023625015153,22.562078731061263
20201221BAZXQ031,113.910586968004,22.567695661114,113.89924092738671,22.564642947867178
20201221BAZXQ032,113.901559838952,22.5652683401686,113.89023625015153,22.562078731061263
20201222KJY001,113.951112204021,22.5480938266997,113.9396841093835,22.54544181277216
20201222KJY002,113.951112204021,22.5480938266997,113.9396841093835,22.54544181277216
20201222KJY003,113.962141316569,22.5548985772635,113.95071069622941,22.5521238936815
20201222KJY004,113.950067221978,22.5469388713497,113.93864040335393,22.544292957858104
20201222KJY005,113.950067221978,22.5469388713497,113.93864040335393,22.544292957858104
20201222KJY007,113.976461957563,22.5464562965166,113.96505612903918,22.54341508194704
20201222KJY009,113.935240149735,22.5559885144066,113.92382981588155,22.553311277423898
20201222KJY010,113.951257267027,22.5466168218015,113.93983005754119,22.54396417202002
20201222KJY011,114.052549117743,22.5612405933468,114.04090552138635,22.55823626680466
20201222KJY012,113.933435154784,22.5526674947414,113.92203258890827,22.549973941956377
20201222KJY013,114.002416911755,22.5928331633895,113.99097647667566,22.589370443297437
20201222KJY014,114.068999358139,22.5664269112188,114.05731181666778,22.56347429428764
20201222KJY015,113.951257267027,22.5466168218015,113.93983005754119,22.54396417202002
20201222KJY016,113.962781247186,22.5530586074396,113.951352853858,22.55027441208334
20201222KJY017,113.959968302783,22.5493956106853,113.94854056411631,22.546653816725474
20201222KJY018,113.988290652152,22.5661905284404,113.97687898191018,22.562912755795278
20201222KJY019,113.972260018732,22.5395410844451,113.9608511996063,22.536586395663008
20201222KJY020,113.933400659222,22.5165684280144,113.92199825190698,22.51387584985964
20201222KJY021,113.95880424318,22.5479986250545,113.94737677491464,22.545272630953956
20201222KJY022,113.955560297834,22.5528246633813,113.94412797895515,22.55013520091513
20201222KJY023,113.997970946031,22.5967343282966,113.98653611624842,22.593310249492802
20201222KJY024,114.044018971424,22.5724855602268,114.03240293497464,22.569374268466333
bh20210309cgm001,113.972166147544,22.5884154243402,113.96071675506789,22.585451027572418
blq20210228hyjy001,113.931924657005,22.4916237332798,113.92050428848646,22.488910807246526
blq20210228nsxq002,113.92952763344,22.4949887044692,113.91811684912683,22.492247200171928
blq20210228nsxq003,113.92952763344,22.4949887044692,113.91811684912683,22.492247200171928
blq20210228nsxq004,113.92952763344,22.4949887044692,113.91811684912683,22.492247200171928
clf20210228hyjy001,113.931924657005,22.4916237332798,113.92050428848646,22.488910807246526
clf20210228hyjy004,113.933632697215,22.4914907034804,113.92220748633542,22.488796016040904
clf20210228hyjy006,113.936950619911,22.4943455526907,113.92551909911876,22.49168020081165
clf20210228hyjy007,113.936874640673,22.5088354263545,113.92545648381498,22.506172211896633
clf20210228kjy008,113.941976283356,22.5608323256978,113.93054661049136,22.558192927281464
clf20210301hzzx004,114.060859022846,22.5420222606898,114.0492038950714,22.5390774774529
clf20210301nszxq001,113.863104833337,22.5785101678551,113.85167489889923,22.575403291094613
clf20210301nszxq002,113.937419634341,22.5188013487696,113.9260088348551,22.516143631763764
clf20210301nszxq003,113.937419634341,22.5188013487696,113.9260088348551,22.516143631763764
clf20210301nszxq005,113.957059361143,22.5802933797602,113.94559981105934,22.577580089099126
cyr20210228hyjy001,113.934520560613,22.4990615925871,113.92309903208134,22.496376817780753
dfj20210328kjy001,114.069814171065,22.6651108789917,114.05813740312287,22.662143148568124
dfj20210328sjhc001,114.06411662632,22.6301510806248,114.05243461482593,22.627199406115302
dfj20210328sjhc002,114.06411662632,22.6301510806248,114.05243461482593,22.627199406115302
dfj20210329cgm001,114.041894934905,22.5245190395595,114.03031596833189,22.521384833007172
dfj20210329cgm002,113.903297927969,22.5679173896419,113.89196858768962,22.56475046105757
dfj20210426hyjy001,113.931924657005,22.4916237332798,113.92050428848646,22.488910807246526
dfj20210426nsxq001,113.929304706493,22.4934457193593,113.91789341087126,22.490701051825
fyn20210314hzryf001,114.13620379053,22.5591173665409,114.12468991418696,22.555520417302347
